postID	post date	post caption 
B8CAsChlG-H	2020-02-01 16:44:23	Yu Long Xue Shan Jade Dragon Snow Mountain, Yunnan Province, Lijiang- China  Whilst all this madness is going on in China, let me reminisce on one of the most beautiful, peaceful & natural places I've been to there[?]. Yunnan Province is unreal! It's like a movie 
B71bPUwl6SZ	2020-01-27 19:26:16	Montego Bay, Jamaica  Just a few of the first pictures and videos landing in JA  (more to come). Looking at these pictures has got me tempted to go back this summer... That feeling when I landed to the beautiful atmosphere and bliss sunshine listening to all the sweet reggae music.  Ahhh, take me back 
B8UZo9hF6Gw	2020-02-08 20:08:45	Cute pubs in Dublin, Ireland 
B8oNDN9l2O3	2020-02-16 12:43:33	Mirabellgarten- Salzburg, Austria 
B8WlCPyFEf3	2020-02-09 16:26:48	The iconic Temple Bar. Dublin Ireland 
B8rI9OhFSbt	2020-02-17 16:05:30	Salzburg, Austria  Perfect timing to be strolling across the Love Lock Bridge and catching that sunset 
B89Y2u-lyCq	2020-02-24 18:10:45	Hallstatt, Austria  I cannot wait to go back 
B82IKtRl2tF	2020-02-21 22:30:15	Hallstatt, Austria  This cute little village has my heart 
B9H8k68nFOM	2020-02-28 20:35:18	#topoftherock #empirestatebuilding #rockefellercenter #view #thatview #skyscrapers #skyline #newyorkcity #nyc #Manhattan #december2019 #2019 #timeoutnewyork #lonelyplanet #roughguides #virginholidays #virginatlantic #sightseeingnewyork #brightlights #citylights #travelphotography #imissyounewyork #meetagainoneday #coronavirus #covid19 #newyorkvacay
B9H8fnYHCOM	2020-02-28 20:34:35	#topoftherock #rockefellercenter #view #thatview #skyscrapers #skyline #newyorkcity #nyc #Manhattan #december2019 #2019 #timeoutnewyork #lonelyplanet #roughguides #virginholidays #virginatlantic #sightseeingnewyork #brightlights #citylights #travelphotography #imissyounewyork #meetagainoneday #coronavirus #covid19 #newyorkvacay
B9H8bQ9H25b	2020-02-28 20:33:59	#topoftherock #rockefellercenter #view #thatview #skyscrapers #skyline #newyorkcity #nyc #Manhattan #december2019 #2019 #timeoutnewyork #lonelyplanet #roughguides #virginholidays #virginatlantic #sightseeingnewyork #brightlights #citylights #travelphotography #imissyounewyork #meetagainoneday #coronavirus #covid19#newyorkvacay
B87KWIsnRqI	2020-02-23 21:25:29	When rain is beautiful #rainynight #newyork #newyorkcity #citylife #neonlights #skyscrapers #nyc #taillights #timeoutnewyork #manhattan #brightlights #citylights #newyorkatnight #reflectiond #newyorkcity2019 #newyorkgram #newyorkstreets #streetsofnewyork #virginholidsys #virginatlantic #lonelyplanetnewyork #roughguidenewyork #iphone11pro #imissyounewyork #meetagainoneday #coronavirus #covid19 #NewYorkVacay
B87JpbMneOb	2020-02-23 21:19:23	When rain is beautiful #raininnewyork #newyorkcity #citylife #skyscrapers #nyc #taillights #timeoutnewyork #manhatten #brightlights #citylights #newyorkatnight #reflections #newyorkcity2019 #newyorkgram #newyorkstreets #streetsofnewyork #virginholidays #virginatlantic #lonelyplanetnewyork #roughguidenewyork #travelphotography #iphone11pro #imissyounewyork #meetagainoneday #coronavirus #covid19 #newyorkvacay
B8PQDnlnxot	2020-02-06 20:08:48	Walk Don't Walk #newyork #newyorkcitu #citylife #neonlights #skyscrapers #nyc #taillights #timeoutnewyork #weekendaway #newyorknewyork #manhattan #brightlights #citylights #throughthecarwindow #crossing #newyorkatnight #reflections #newyorkcity2019 #newyorkgram #newyorkstreets #streetsofnewyork #virginholidays #virginatlantic #lonelyplanetnewyork #roughguidenewyork #imissyounewyork #meetagainoneday #coronavirus #covid19 #newyorkvacay
B8MtLEtHlUQ	2020-02-05 20:25:30	I just love the lights and the bustle. #newyork #newyorkcity #citylife #cityliving #neonlights #skyscrapers #nyc #taillights #cars #timeoutnewyork #weekendaway #citybreak #newyorknewyork #manhattan #brightlights #citylights #virginholidays #virginatlantic #newyorkatnight #newyorkcity2018 #newyorkgram #newyorkstreets #streetsofnewyork #lonelyplanet  #iphone11pro  #imissyounewyork #meetagainoneday #coronavirus #covid19 #newyorkvacay
B8KRKnkHtQ3	2020-02-04 21:42:18	#throughthecarwindow #newyorkcity #manhattan #nyc #newyorkatnight #tailights #reflections #neonlights #nightlife #newyorkcity2019 #citylights #newyorkgram#newyorkstreets #streetsofnewyork #brightlights #virginholidays #timeoutnewyork #imissyounewyork #meetagainoneday #coronavirus #covid19
B8Hg91lHvC9	2020-02-03 20:02:38	The anticipation, the excitement #throughthecarwindow #newyorkcity #nyc #newyorkatnight #taillights #reflections #neonlights #nightlife #newyorkcity2019  #citylights #newyorkgram #newyorkstreets #streetsofnewyork #virginholidays #timeoutnewyork #missyounewyork #meetagainoneday #coronavirus #coronavirus #covid19 #covid19 #newyorkvacay
B8jl17iATnf		
B8Lve5sJNs1		
B8y1d-GFF70	2020-02-20 15:49:08	Busca tu Coca-Cola retornable de 1.25lt y comparte en familia. Ubicanos en la av Venezuela entre calles 5 y 6 sentido este oeste a pocos metros pasando daka.  #cocacola #refresco #lara #barquisimeto #guaro #serguaromeencanta #venezuela #bodegon #viveres #carnaval #findesemana #quedateencasa #coronavirus
B6x4nW6g6wc		
B8FI7lLgdJ4		
B8M_lf_AVWv		
B832OoCAxvL		
B831btBgTiy		
B87n_Gkg1rl		
B8_nynpAQmV		
B88GYnOgOt3		
B87o3i0AMKQ		
B9AqGtFgoI8		
B9ApPolAwM7		
B7E2zoaBE4i	2020-01-08 22:44:46	Complete video here:  #blackflightattendantsusa #blackflightattendants #blackgirlmagic #coronavirus #quarantine #quarantineandchill #travelingduringcoronavirus #travelingduringpandemic #quarantine #quarantinelife #quarantine2020 #travelingduringcovid19 #virusvlogs
B8VxouyprcV	2020-02-09 08:57:40	"""Every moment is a fresh beginning. "" . . . . . @krizz_gireesh @suryas.photography @midhuns_photography @_.devikx._ BE SAFE, STAY IN UR HOUSE,LETS BREAK THE CHAIN @midhun_blackframe @suryas.photography @krizz_gireesh @akku_photography__ @_ssaaiii_ @__arjun__11__ @_.ar_jx_n_ @_.aisxwarya._ @sree.hxri._ @_.a_.k_.u_.l._ @__.a_m_i_t_h.__ @__.black.__.cat.__ @nikkimick2020 @alakananda710 @_mrs_queeen_elsa_ @_.anjxna._x @littlebuterflyzzz @anannyasmanoj @m.a.r.i.y.a.m__ @msmeenu882 @kerala_lens_queen @vishnu_whiteramp @nikhil_mohan_appuu #breakthechain #corona #savetheearth #photooftheday #photographers_of_india #kerala #malayaliphotography #malayali #naadanfood #love #saveourlife #doctor #saluteournurses #keralagovt #kerala_photoz #coronavirus #coronaindia #killcorona #vishnuwhiterampphotography #keerthana #love #dogslife #besafe #photographers_of_keralaa #photooftheday #photography #canon #mobilephonephotographer #tanguera"
B8GT3KGFtQc	2020-02-03 08:48:53	it costs everything.#coronavirus
B8VSCMlHMrj	2020-02-09 04:21:32	Novel Coronavirus Response Update  In line with the Government's activation of Dorscon level to Orange and in consideration of the safety and wellness of our visitors and church members, 3:16 Church will be putting in the following measures:  1. Temperature Taking Temperature taking will be conducted at our worship services and children ministry.  Members exhibiting the following symptoms should stay at home and/or seek medical attention. We will be unable to permit entry to those with these symptoms:  fever  running nose  teary eyes  cough  shortness of breath  2. Hand sanitation Hand sanitizers will be made available at the following places: (1) level 9, just outside the lift lobby (2) entrance of Big Picture (3) Children's Ministry registration table  3. Exchange of greetings Greetings should be exchanged with appropriate non-touch/contact gestures in consideration for each other's well-being. Wash hands frequently and avoid touching the face where possible.  4. In view of the nature of the viral transmission, we also request that those who have returned from China within the last 14-days to refrain from attending church gatherings (including services, cell meetings, and other group activities) for the moment. We may also be collecting information for contact tracing purposes.  I understand that these precautionary measures may put some of you at some inconvenience but they are necessary for the well-being of our community.  And having done all, we place our trust and hope in God. This is a time to draw even closer to our Lord JESUS CHRIST and seek His face. Let's all dwell in the shelter of the Most High and rest in the shadows of the Almighty.  See you later, 3:16 Fam! #coronavirus #covid_19 #prayforsg
B8v9tMUn71V	2020-02-19 13:03:24	Game Over! Follow @setuppcdaily for more.  #gaming #gamingpc #gamingcomputer #red #game #gameover #crown
B9FYGfyDOg8		
B7qVm2mh1T_	2020-01-23 12:09:46	Gm   Dr Said No  No No Somebody don't listen  [?] [?]#lifeofadventure #foodblogger #foodporn #foodlover #helpwanted #helpmehelpyou #helpplease #helpmeplease #funnyisfunny #sharelaughter #laughatmypain #comedyvideo #liveyourpassion #passionfood #lobster #tvcommercial #worldstarhiphop #fortsmith #fortsmitharkansas #crazyfriends #crazyface #crazyclouds #toofunny#coronavirus #coronamemes
B7KuOw6nTqO	2020-01-11 05:24:52	What's that trailer for anyway? #westcoastb5s are going to be +1 for a few days in the end of May!  Time to knock the #crosscountryroadtrip off the #buckletlist  #chevrolet #expressvan #towrig #audi #s4 #biturbo #lotus #elise
B7LLf3rJQYj		
B8_ZTYUnC9d	2020-02-25 12:53:09	Keep going~ #samnsukiteam #hongkong #teamhongkong #hongkongdancesporttrainingcamp #ballroomdancer#samnsukiteam  #sisterandbrother #dancesport #samnsuki #wdsf #standard #ballroomdance #latindance #hongkongdancers  #hkrankingchampion2019 #hongkongaddoil #wdsf#covid_19 #coronavirus#takecare
B61IXMCBuAK	2020-01-02 20:10:52	LITERALLY me stealing the purple gloves and the band aids 
B7wPQJdpXLe		
B81YH55nm3p	2020-02-21 15:34:47	#AnitaLOTT #BEFOREcovid #BITCHES #VOICEoftheSTREETS #PHANTOMofThePOPuLA #DARKESThourb4DAWN #ROCKINafterMidNight  #ChickRAPPER #hardASflint #detroit #SiestaKEY #SaraSota #Atlanta #NASHville #MurderMittenKitten #BEATmaker #Lyricist #GHETTOshakespeare #SOS #MorseCODEbloodFLOW #PROducER #DIYartist #followTheBLUElight #throatCHAKRA #2020Vision #MediumLIFE #HOLYwar #getReadyToRumble #DANGER #theGatorClub
B9COJhaJ9va	2020-02-26 15:13:38	phoNlo:--@kirtisharm39   sheyr:-kirtisharm39 [?]  bestt hriyaannvii pej:--@kirtisharm39 [?]  #coronavirus #stayathome#haryanvi_galbaat#haryanvi_choriii#utt_chora_#isha_manju#haryanvi_suaadu#haryanvi_lovers2#couple_forever_#mahara_haryana_#hr.aala#haryana_lovers_official#haryanvi_tashan#tau_malang#haryanvi_feelings#hr_aala_#haryanvi_highlights#haryanvi_galbaat#we_like_haryana#just_haryanvi_things#bestharyanvistatus#classymomen#kirtisharm39
B9CavH4peWp		
B9DbECNpltC		
B9DbTJFJDgo		
B7pAEwWgoUb	2020-01-22 23:38:01	Se inicia temporada verano   #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome
B7pBRtUgSDF	2020-01-22 23:48:31	De paseo con los broca  #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome #zoo
B7pCNWWAOSb	2020-01-22 23:56:40	Modo pre-extincion  #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome #dinosaur
B7pDIeygi90	2020-01-23 00:04:44	Acampada [?] #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome
B7w6I3dnREJ	2020-01-26 01:20:04	Oficialmente soy un animal fantastico [?] #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome #harrypotter #superfestchile
B7zi25CHQ77	2020-01-27 01:54:21	El frio es parte tambien de mi [?] #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome #frozen #disney #geek
B8Mrv0KHpu8	2020-02-05 20:13:03	Cerro [?][?] #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome
B8Zu-y4H982	2020-02-10 21:51:26	 #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome
B8ZvR5dnGVv	2020-02-10 21:54:03	F**k the system  #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome
B9DQb_hnwNK	2020-02-27 00:52:38	Descanso [?] #chocotrepaporchile #doglovers #dogofinstagram #choco #dogs #amigurumi #amigurumis #handcrafted #handcraft #coronavirus #cuarentena #quarantine #cute #picoftheday #photooftheday #instagood #stayhome
B8SOOVhFTPu	2020-02-07 23:50:31	Love[?] . . . . @prilaga #shoppingcart #shoppingserviceph #shoppingmalaysia #shoppingph #shoppingcentre #boutiqueshopping #shoppingaddict #clothesshopping #shopping #shoppingvautier #shoppingqueen #shoppingbags #shoppingtherapy #prilaga #shoppingonline #shoppinglover #shoppingtrip #shoppingonlinemalaysia #shoppingroll #antiqueshopping #onlineshopping
B7qkiRzJv4F	2020-01-23 14:20:30	Quand tu deteste ecouter t'es potes  . . Son:@dadju THAGS TES POTES . #coronavirus #covid19 #chine #cotedivoire #sansfiltrecestbizarre #next #newpost #newsingle #repost
B8XsCw-g5Wn		
B8aoGCCF1no		
B83REnJhC3N		
B8-3_2Nn0hb	2020-02-25 08:02:07	C005 #modernoutdoors #moodygrams #myfeatureshoot #myspc #nature #nature_perfection #ok_streets #outdoor #ourplanetdaily #ourstreets #paperjournalmag #paris #parisfrance #parisian #parisienne #pariscartepostale #pas_pictures #passionate_photography_hub #photoart #photographerlife #photographerslife #photography #photographyevedyday #photographyislife #photographylover #photolove #photooftheday #coronavirus #jevisiteparis #paris4
B88WFienhrj	2020-02-24 08:27:19	C005 #modernoutdoors #moodygrams #myfeatureshoot #myspc #nature #nature_perfection #ok_streets #outdoor #ourplanetdaily #ourstreets #paperjournalmag #paris #parisfrance #parisian #parisienne #pariscartepostale #pas_pictures #passionate_photography_hub #photoart #photographerlife #photographerslife #photography #photographyevedyday #photographyislife #photographylover #photolove #photooftheday #coronavirus #stayhome #challenge
B8KU2gZgc-2	2020-02-04 22:14:30	#architecture #creativeart #visualart  #stevedowningimages #artist #brisbane #queensland #australia #discover  #expkore #adventure #cityscape #summer #beer #corona #coronabeer #stayathome #stayhome #coronavirus #coronamemes
B8t0NzLl5im		
B9BJ3K-H-Fy	2020-02-26 05:20:51	Unfortunately, EVERYTHING I shouldn't do, is exactly the ridiculous things I tend to gravitate to #newmercieseveryday
B9CNevelibl	2020-02-26 15:08:06	Since they challenged me... let's get it then  #762challenge somebody tag @yfnlucci #cidalgang #cidalvision #salutetheshooter #watchmework #lyrics #jazzlyrical #atlanta #atl #houston #miami #miamirappers #nashville #letswork #rap #worldstar #challenge #newsong #covid19 #lightwork #yfnlucci #ripkobe #rippopsmoke #coronavirus #coronaviruschallenge #viral #newmusic
B83XHg1BXt4		
B8ngHHRhtG-		
B8nfJOuBh1a		
B8yK6cgFexv		
B8yK-MGlDAA		
B8oKEwIBHMJ	2020-02-16 12:19:11	
B8pudSkhGzA	2020-02-17 02:56:24	Why why why whhhhhhhhyyyyyyyy smh... Babies man... A freekin 3 minute picture #theythought... Ky done passed out... Ry is kirkin onna DRUNK CAMERA MAN  
B8aYcz8pdAy	2020-02-11 03:53:48	#belief@entertainment_dose_of_the_life . . . . . @sarcastic_us @rvcjinsta  @jokesfor.you @bhuvan.bam22 @carryminati  @sarcastic_us @rvcjinsta  @kapilsharma_jokes @kapilsharma @kikusharda @ashishchanchlani @harshbeniwal @theamitbhadana @ananyapanday @gippygrewal @ghuggigurpreet @binnudhillons @karamjitanmol @karanaujla_official #dailyinsta #dailyquotes #like4likes #likeforlikes #likeforlikes #followforfollowback #followforlike #likeforfollow #webstagram #instagram #englishjokes #dailyjokes #jokes #funnyjokes #funny #jokeoftheday #memeoftheday #picoftheday #photooftheday #usajoke #britishjokes #quotes  #instagram #bristishmemes #covid_19 #coronavirus #corona  #virus #hantavirus
B8gf92ApYED	2020-02-13 12:54:55	@entertainment_dose_of_the_life . . . . . @sarcastic_us @rvcjinsta  @jokesfor.you @bhuvan.bam22 @carryminati  @sarcastic_us @rvcjinsta  @kapilsharma_jokes @kapilsharma @kikusharda @ashishchanchlani @harshbeniwal @theamitbhadana @ananyapanday @gippygrewal @ghuggigurpreet @binnudhillons @karamjitanmol @karanaujla_official #dailyinsta #dailyquotes #like4likes #likeforlikes #likeforlikes #followforfollowback #followforlike #likeforfollow #webstagram #instagram #englishjokes #dailyjokes #jokes #funnyjokes #funny #jokeoftheday #memeoftheday #picoftheday #photooftheday #usajoke #britishjokes #quotes  #instagram #bristishmemes #covid_19 #coronavirus #corona  #virus #hantavirus
B8g6W2Gp4BF	2020-02-13 16:45:31	@entertainment_dose_of_the_life . . . . . @sarcastic_us @rvcjinsta  @jokesfor.you @bhuvan.bam22 @carryminati  @sarcastic_us @rvcjinsta  @kapilsharma_jokes @kapilsharma @kikusharda @ashishchanchlani @harshbeniwal @theamitbhadana @ananyapanday @gippygrewal @ghuggigurpreet @binnudhillons @karamjitanmol @karanaujla_official #dailyinsta #dailyquotes #like4likes #likeforlikes #likeforlikes #followforfollowback #followforlike #likeforfollow #webstagram #instagram #englishjokes #dailyjokes #jokes #funnyjokes #funny #jokeoftheday #memeoftheday #picoftheday #photooftheday #usajoke #britishjokes #quotes  #instagram #bristishmemes #covid_19 #coronavirus #corona  #virus #hantavirus
